Province,Year,Month,Tree Cover Loss,Green House Gas,Index Of Industrial Production,Area,Average Population,Population Density
Đồng Tháp,2020,8,0.09341306901612349,60.72805723222747,7.326225315803717,3382.3,1600.0,473.0
Đồng Tháp,2020,9,0.08477432082079821,69.22605395074103,6.970221198586964,3382.3,1600.0,473.0
Đồng Tháp,2020,10,0.08826023166204865,56.706377960279546,9.953448404771263,3382.3,1600.0,473.0
Đồng Tháp,2020,11,0.06585394240224907,60.75232239266961,10.009973278324864,3382.3,1600.0,473.0
Đồng Tháp,2020,12,0.0967939093347888,62.719417683068365,9.479255044470118,3382.3,1600.0,473.0
Đồng Tháp,2021,1,0.16070508437257008,256.5678125867418,7.451259829505942,3382.3,1601.3,473.0
Đồng Tháp,2021,2,0.1996996335446783,200.39770555297824,8.449706194283861,3382.3,1601.3,473.0
Đồng Tháp,2021,3,0.18489698844813424,197.63367886781822,6.673401408078778,3382.3,1601.3,473.0
Đồng Tháp,2021,4,0.17587305754223168,197.77675671724032,7.627719972679852,3382.3,1601.3,473.0
Đồng Tháp,2021,5,0.14591589957609297,208.72245864051473,7.864903957346166,3382.3,1601.3,473.0
Đồng Tháp,2021,6,0.14591426716580996,228.6970354305699,6.208550184386316,3382.3,1601.3,473.0
Đồng Tháp,2021,7,0.13928781321237166,220.2900086223479,7.910806423865843,3382.3,1601.3,473.0
Đồng Tháp,2021,8,0.19397822579514692,207.54370809411708,6.5849667622400805,3382.3,1601.3,473.0
Đồng Tháp,2021,9,0.1760393114047955,236.58639166931258,6.264982707963725,3382.3,1601.3,473.0
Đồng Tháp,2021,10,0.1832780287212035,193.79925014655785,8.946370619219751,3382.3,1601.3,473.0
Đồng Tháp,2021,11,0.13674993278081016,207.62663650653778,8.997176374918714,3382.3,1601.3,473.0
Đồng Tháp,2021,12,0.2009987574361553,214.34936516526346,8.520155565510962,3382.3,1601.3,473.0
Đồng Tháp,2022,1,0.33324446467900953,714.7415559108633,9.25096302329918,3382.3,1600.2,473.0
Đồng Tháp,2022,2,0.41410511519914034,558.2639787267855,10.490564193121822,3382.3,1600.2,473.0
Đồng Tháp,2022,3,0.38340976066016996,550.5640076602181,8.28522841483879,3382.3,1600.2,473.0
Đồng Tháp,2022,4,0.3646973780633245,550.9625911133851,9.470043594496515,3382.3,1600.2,473.0
Đồng Tháp,2022,5,0.30257702195445213,581.4549118152764,9.764514639940158,3382.3,1600.2,473.0
Đồng Tháp,2022,6,0.30257363692346184,637.0996941815692,7.70810164968618,3382.3,1600.2,473.0
Đồng Tháp,2022,7,0.2888327580392928,613.6795645834287,9.821503931706664,3382.3,1600.2,473.0
Đồng Tháp,2022,8,0.40224097617611665,578.1711717737301,8.175434144158176,3382.3,1600.2,473.0
Đồng Tháp,2022,9,0.3650421286954977,659.0777073094147,7.778164323766985,3382.3,1600.2,473.0
Đồng Tháp,2022,10,0.38005262127877276,539.8821316967772,11.107188003752608,3382.3,1600.2,473.0
Đồng Tháp,2022,11,0.28357010807935534,578.402192110713,11.170264876401813,3382.3,1600.2,473.0
Đồng Tháp,2022,12,0.41679903025140647,597.1302371178383,10.578029204831095,3382.3,1600.2,473.0
Đồng Tháp,2023,1,2.248977106768571,4928.342644978606,8.550626033859277,3382.3,1600.2,473.1
Đồng Tháp,2023,2,2.7946838510151855,3849.386048371542,9.696384157374922,3382.3,1600.2,473.1
Đồng Tháp,2023,3,2.5875291734160126,3796.2925973770707,7.658001615828106,3382.3,1600.2,473.1
Đồng Tháp,2023,4,2.461244344907499,3799.040941605248,8.75312128012442,3382.3,1600.2,473.1
Đồng Tháp,2023,5,2.04201079848465,4009.2940089086915,9.025299623184125,3382.3,1600.2,473.1
Đồng Tháp,2023,6,2.0419879538225185,4392.980324106734,7.124565785361346,3382.3,1600.2,473.1
Đồng Tháp,2023,7,1.9492544644091463,4231.491989624281,9.077974584764082,3382.3,1600.2,473.1
Đồng Tháp,2023,8,2.714615973278639,3986.6517042211567,7.556519235357469,3382.3,1600.2,473.1
Đồng Tháp,2023,9,2.463570974038604,4544.52486276424,7.189324418974767,3382.3,1600.2,473.1
Đồng Tháp,2023,10,2.564872744237914,3722.6380793157714,10.266326940088238,3382.3,1600.2,473.1
Đồng Tháp,2023,11,1.9137382577341568,3988.2446539652915,10.324628626955901,3382.3,1600.2,473.1
Đồng Tháp,2023,12,2.8128643578871046,4117.379754761368,9.777227698127332,3382.3,1600.2,473.1
Gia Lai,2011,1,744.184517602466,761083.2901797564,8.721638554536462,15536.9,1336.1,86.0
Gia Lai,2011,2,924.758392275246,594460.1684405372,9.89031184052242,15536.9,1336.1,86.0
Gia Lai,2011,3,856.2110943262062,586260.9539620063,7.811161648144668,15536.9,1336.1,86.0
Gia Lai,2011,4,814.4235572715708,586685.3803906067,8.928183705726909,15536.9,1336.1,86.0
Gia Lai,2011,5,675.699550891739,619154.7332260334,9.205805615647806,15536.9,1336.1,86.0
Gia Lai,2011,6,675.6919916134266,678407.3591499643,7.2670571010685725,15536.9,1336.1,86.0
Gia Lai,2011,7,645.0065627235605,653468.7374291753,9.259534076459364,15536.9,1336.1,86.0
Gia Lai,2011,8,898.2640029862239,615658.0851659803,7.707649620064618,15536.9,1336.1,86.0
Gia Lai,2011,9,815.1934367747281,701810.3618222205,7.3331109073542615,15536.9,1336.1,86.0
Gia Lai,2011,10,848.7141021301744,574886.4966685764,10.471653478890001,15536.9,1336.1,86.0
Gia Lai,2011,11,633.2542816301024,615904.0841801909,10.53112119949502,15536.9,1336.1,86.0
Gia Lai,2011,12,930.7743057745557,635846.4003849521,9.972772252089879,15536.9,1336.1,86.0
Gia Lai,2012,1,1117.312009382307,940621.4346495412,9.853578572352118,15536.9,1360.0,87.5
Gia Lai,2012,2,1388.4240171980473,734692.2257989403,11.173928409927292,15536.9,1360.0,87.5
Gia Lai,2012,3,1285.5077143220956,724558.831746926,8.824935195382865,15536.9,1360.0,87.5
Gia Lai,2012,4,1222.7682782154802,725083.3795872537,10.08693023709576,15536.9,1360.0,87.5
Gia Lai,2012,5,1014.4892900726339,765212.1928725748,10.400583375288372,15536.9,1360.0,87.5
Gia Lai,2012,6,1014.4779406394747,838442.4039709643,8.210213905035456,15536.9,1360.0,87.5
Gia Lai,2012,7,968.4071108912954,807620.8073811214,10.461284997680513,15536.9,1360.0,87.5
Gia Lai,2012,8,1348.6455769944744,760890.6919841045,8.707988833126226,15536.9,1360.0,87.5
Gia Lai,2012,9,1223.9241684474166,867366.1318109033,8.284840520913779,15536.9,1360.0,87.5
Gia Lai,2012,10,1274.2517969833982,710501.1609561522,11.830719616673113,15536.9,1360.0,87.5
Gia Lai,2012,11,950.762340686103,761194.7217120657,11.897905370111086,15536.9,1360.0,87.5
Gia Lai,2012,12,1397.4562561672738,785841.3935294523,11.267090966413402,15536.9,1360.0,87.5
Gia Lai,2013,1,383.0468937776296,288942.47329342755,8.803073088192265,15536.9,1383.0,89.0
Gia Lai,2013,2,475.9919365119749,225684.61764949287,9.982658356306944,15536.9,1383.0,89.0
Gia Lai,2013,3,440.7092493085098,222571.81601390516,7.884094996866841,15536.9,1383.0,89.0
Gia Lai,2013,4,419.2003548222821,222732.94794728654,9.011546765537616,15536.9,1383.0,89.0
Gia Lai,2013,5,347.7962897291567,235059.81839045358,9.291760850154322,15536.9,1383.0,89.0
Gia Lai,2013,6,347.7923988149973,257554.86000350385,7.334910108548205,15536.9,1383.0,89.0
Gia Lai,2013,7,331.9979850070277,248087.0039442386,9.34599097726664,15536.9,1383.0,89.0
Gia Lai,2013,8,462.354735952642,233732.3288085055,7.779616469925165,15536.9,1383.0,89.0
Gia Lai,2013,9,419.5966274472724,266439.723936093,7.40158066372545,15536.9,1383.0,89.0
Gia Lai,2013,10,436.8503950788937,218253.54511617223,10.569428021176558,15536.9,1383.0,89.0
Gia Lai,2013,11,325.94884711021456,233825.72142993193,10.629450995942218,15536.9,1383.0,89.0
Gia Lai,2013,12,479.0884494393998,241396.74846698903,10.065888706357757,15536.9,1383.0,89.0
Gia Lai,2014,1,614.1977336913977,471185.5200573428,8.64020402088066,15536.9,1403.1,90.3
Gia Lai,2014,2,763.2307516654987,368029.3960387364,9.797965324737898,15536.9,1403.1,90.3
Gia Lai,2014,3,706.6566170858011,362953.27468910615,7.738228299422496,15536.9,1403.1,90.3
Gia Lai,2014,4,672.1681132961903,363216.0364525906,8.844820645916199,15536.9,1403.1,90.3
Gia Lai,2014,5,557.6750429464003,383317.7639495542,9.11985038114129,15536.9,1403.1,90.3
Gia Lai,2014,6,557.6688040479846,420000.9755256965,7.199204093588941,15536.9,1403.1,90.3
Gia Lai,2014,7,532.3432020827311,404561.5123333724,9.173077175652086,15536.9,1403.1,90.3
Gia Lai,2014,8,741.3641399960152,381152.99439556163,7.635682770204071,15536.9,1403.1,90.3
Gia Lai,2014,9,672.8035178697469,434489.73927509633,7.264641150983073,15536.9,1403.1,90.3
Gia Lai,2014,10,700.4691252643647,355911.36528927035,10.373878936603447,15536.9,1403.1,90.3
Gia Lai,2014,11,522.6436930999841,381305.2920152046,10.43279140304782,15536.9,1403.1,90.3
Gia Lai,2014,12,768.1958649538852,393651.54997846775,9.879655797822,15536.9,1403.1,90.3
Gia Lai,2015,1,583.3970511277033,502106.2068678885,8.07016228529004,15536.9,1426.4,91.8
Gia Lai,2015,2,724.9563868878676,392180.65113376384,9.151539714246237,15536.9,1426.4,91.8
Gia Lai,2015,3,671.2193223019523,386771.41861712415,7.227694858367289,15536.9,1426.4,91.8
Gia Lai,2015,4,638.4603420827659,387051.42364010756,8.26127922724124,15536.9,1426.4,91.8
Gia Lai,2015,5,529.7088505798924,408472.29018915596,8.518163739595684,15536.9,1426.4,91.8
Gia Lai,2015,6,529.7029245486841,447562.77034225466,6.724233041231518,15536.9,1426.4,91.8
Gia Lai,2015,7,505.64734652535896,431110.12065422774,8.567878870001147,15536.9,1426.4,91.8
Gia Lai,2015,8,704.1863383084617,406165.4615978062,7.1319148211802394,15536.9,1426.4,91.8
Gia Lai,2015,9,639.0638824967921,463002.33267755475,6.785352856384756,15536.9,1426.4,91.8
Gia Lai,2015,10,665.3421197587132,379267.39680968714,9.689457140597565,15536.9,1426.4,91.8
Gia Lai,2015,11,496.43424685481483,406327.7534698158,9.744482827917427,15536.9,1426.4,91.8
Gia Lai,2015,12,729.6725105269936,419484.21200061304,9.227840617946844,15536.9,1426.4,91.8
Gia Lai,2016,1,1426.8334779836682,1066637.2014883757,7.516407456430583,15510.8,1447.2,93.3
Gia Lai,2016,2,1773.0498309688328,833119.5003794715,8.523583406911479,15510.8,1447.2,93.3
Gia Lai,2016,3,1641.6233134512272,821628.5278425266,6.731748087056516,15510.8,1447.2,93.3
Gia Lai,2016,4,1561.5035912294768,822223.3497547685,7.694410420528419,15510.8,1447.2,93.3
Gia Lai,2016,5,1295.5264688614207,867728.2505841356,7.933668144951378,15510.8,1447.2,93.3
Gia Lai,2016,6,1295.5119753707468,950769.1685911675,6.262832590370022,15510.8,1447.2,93.3
Gia Lai,2016,7,1236.6784519760336,915818.3793352939,7.979971944511664,15510.8,1447.2,93.3
Gia Lai,2016,8,1722.2518356838748,862827.7949448009,6.6425402421285185,15510.8,1447.2,93.3
Gia Lai,2016,9,1562.9796899968326,983567.8301816283,6.319758513060676,15510.8,1447.2,93.3
Gia Lai,2016,10,1627.2492446598706,805687.5402364953,9.024590253048993,15510.8,1447.2,93.3
Gia Lai,2016,11,1214.145669164529,863172.5557659518,9.075840212076473,15510.8,1447.2,93.3
Gia Lai,2016,12,1784.584210653488,891121.1608953835,8.594648728925264,15510.8,1447.2,93.3
Gia Lai,2017,1,698.5344281255591,565510.6336323775,9.886152385814441,15511.0,1468.9,94.7
Gia Lai,2017,2,868.0314618522773,441704.01697377814,11.210867016241101,15511.0,1468.9,94.7
Gia Lai,2017,3,803.6890219871643,435611.7232197704,8.854108534871735,15511.0,1468.9,94.7
Gia Lai,2017,4,764.4648341563335,435927.08641544834,10.120275461020045,15511.0,1468.9,94.7
Gia Lai,2017,5,634.2504959489013,460052.91407783027,10.43496546909098,15511.0,1468.9,94.7
Gia Lai,2017,6,634.2434003751181,504079.6197787402,8.237355108027309,15511.0,1468.9,94.7
Gia Lai,2017,7,605.440290374353,485549.38011481246,10.495867758003424,15511.0,1468.9,94.7
Gia Lai,2017,8,843.1623028832522,457454.7862703428,8.736775573070446,15511.0,1468.9,94.7
Gia Lai,2017,9,765.1874873770644,521468.8425364255,8.312228423462255,15511.0,1468.9,94.7
Gia Lai,2017,10,796.6519135383235,427160.11662923195,11.869829433587734,15511.0,1468.9,94.7
Gia Lai,2017,11,594.4089228054097,457637.57186055905,11.937237288689968,15511.0,1468.9,94.7
Gia Lai,2017,12,873.6783445762444,472455.38749068294,11.304337548120555,15511.0,1468.9,94.7
Gia Lai,2018,1,521.3833325418417,410772.61899792013,9.210245756471277,15511.0,1495.7,96.4
Gia Lai,2018,2,647.8952476918686,320842.6244946078,10.44439093522956,15511.0,1495.7,96.4
Gia Lai,2018,3,599.8703052265907,316417.3364236053,8.248761740477702,15511.0,1495.7,96.4
Gia Lai,2018,4,570.5935266684268,316646.4082714538,9.42836206459116,15511.0,1495.7,96.4
Gia Lai,2018,5,473.40205998366923,334170.7991935376,9.7215370226869,15511.0,1495.7,96.4
Gia Lai,2018,6,473.39676387547985,366150.68450612744,7.674175145946364,15511.0,1495.7,96.4
Gia Lai,2018,7,451.8982365658584,352690.7871589824,9.778275481303025,15511.0,1495.7,96.4
Gia Lai,2018,8,629.3330058628194,332283.5848769511,8.139450719227902,15511.0,1495.7,96.4
Gia Lai,2018,9,571.1329121723136,378781.77603597497,7.743929445581391,15511.0,1495.7,96.4
Gia Lai,2018,10,594.6178353313553,310278.3031898069,11.05830073260933,15511.0,1495.7,96.4
Gia Lai,2018,11,443.66446747157994,332416.3557059025,11.121099978178213,15511.0,1495.7,96.4
Gia Lai,2018,12,652.110058608197,343179.64214512997,10.531470977697156,15511.0,1495.7,96.4
Gia Lai,2019,1,580.3293045039063,447306.56301055016,7.532694363161744,15511.0,1520.2,98.0
Gia Lai,2019,2,721.1442618454519,349378.2326097403,8.542052710068385,15511.0,1520.2,98.0
Gia Lai,2019,3,667.6897693056886,344559.3612784412,6.746334756800951,15511.0,1520.2,98.0
Gia Lai,2019,4,635.1030495577751,344808.8066801177,7.711083032490561,15511.0,1520.2,98.0
Gia Lai,2019,5,526.9234190546204,363891.8095621824,7.950859191852682,15511.0,1520.2,98.0
Gia Lai,2019,6,526.917524184972,398715.9724276205,6.276403191865948,15511.0,1520.2,98.0
Gia Lai,2019,7,502.98844049020386,384058.95747001754,7.99726332467312,15511.0,1520.2,98.0
Gia Lai,2019,8,700.4834309014152,361836.74719781167,6.6569336121006275,15511.0,1520.2,98.0
Gia Lai,2019,9,635.7034163029184,412470.4679270305,6.333452464334913,15511.0,1520.2,98.0
Gia Lai,2019,10,661.8434715608618,337874.3250101601,9.044145161506306,15511.0,1520.2,98.0
Gia Lai,2019,11,493.82378716568496,361981.3266084627,9.095506171365914,15511.0,1520.2,98.0
Gia Lai,2019,12,725.8355861265021,373701.8952178648,8.61327201977884,15511.0,1520.2,98.0
Gia Lai,2020,1,611.020701330943,457342.9146749338,7.996871204999819,15510.1,1541.8,99.0
Gia Lai,2020,2,759.282823069341,357217.33692055603,9.068427850040166,15510.1,1541.8,99.0
Gia Lai,2020,3,703.0013269128499,352290.34312626236,7.162054844517334,15510.1,1541.8,99.0
Gia Lai,2020,4,668.691220220123,352545.38540931576,8.186252473411601,15510.1,1541.8,99.0
Gia Lai,2020,5,554.7903829079949,372056.5593569866,8.44080402853982,15510.1,1541.8,99.0
Gia Lai,2020,6,554.784176281242,407662.0824210835,6.663165334499849,15510.1,1541.8,99.0
Gia Lai,2020,7,529.5895748921515,392676.203617901,8.4900676592746,15510.1,1541.8,99.0
Gia Lai,2020,8,737.5293198160509,369955.386941285,7.067144656305747,15510.1,1541.8,99.0
Gia Lai,2020,9,669.3233380656742,421725.19166599546,6.723730075650686,15510.1,1541.8,99.0
Gia Lai,2020,10,696.8458408456983,345455.31269195327,9.601460052539666,15510.1,1541.8,99.0
Gia Lai,2020,11,519.9402381132868,370103.21032358485,9.65598601111495,15510.1,1541.8,99.0
Gia Lai,2020,12,764.2222535446443,382086.7568501424,9.144035809105754,15510.1,1541.8,99.0
Gia Lai,2021,1,360.9890607087446,336462.43007259467,9.706996411771675,15510.1,1569.7,101.0
Gia Lai,2021,2,448.5818443058451,262801.0829243497,11.00770468151515,15510.1,1569.7,101.0
Gia Lai,2021,3,415.3309178011301,259176.34478631837,8.693655167682955,15510.1,1569.7,101.0
Gia Lai,2021,4,395.06061736638924,259363.97674381442,9.936876729436486,15510.1,1569.7,101.0
Gia Lai,2021,5,327.7683698440344,273718.14467635687,10.245863953176645,15510.1,1569.7,101.0
Gia Lai,2021,6,327.76470298895606,299912.7580173482,8.08807849157212,15510.1,1569.7,101.0
Gia Lai,2021,7,312.879813703588,288887.802700229,10.305662576227416,15510.1,1569.7,101.0
Gia Lai,2021,8,435.72994470665856,272172.33396342397,8.578448503377242,15510.1,1569.7,101.0
Gia Lai,2021,9,395.4340705518963,310258.8413589532,8.16159495944564,15510.1,1569.7,101.0
Gia Lai,2021,10,411.69427647499066,254147.88391865115,11.654725440557314,15510.1,1569.7,101.0
Gia Lai,2021,11,307.1790166394668,272281.0860897481,11.720911736506128,15510.1,1569.7,101.0
Gia Lai,2021,12,451.5000439083003,281097.25674821204,11.09948134873122,15510.1,1569.7,101.0
Gia Lai,2022,1,335.7561697462418,324083.9050981569,9.185815396374537,15510.1,1591.0,103.0
Gia Lai,2022,2,417.2262770681435,253132.57471204657,10.416686980494203,15510.1,1591.0,103.0
Gia Lai,2022,3,386.2995678160189,249641.1914676292,8.22688173586105,15510.1,1591.0,103.0
Gia Lai,2022,4,367.44614765915344,249821.9204051614,9.403353146647948,15510.1,1591.0,103.0
Gia Lai,2022,5,304.8575826833545,263647.99542045925,9.695750452334945,15510.1,1591.0,103.0
Gia Lai,2022,6,304.85417213896375,288878.9033178227,7.653819243702475,15510.1,1591.0,103.0
Gia Lai,2022,7,291.00972653792564,278259.558471702,9.752338411060842,15510.1,1591.0,103.0
Gia Lai,2022,8,405.2727165505087,262159.0554152356,8.117860664269738,15510.1,1591.0,103.0
Gia Lai,2022,9,367.7934967198125,298844.3520340283,7.723388518670035,15510.1,1591.0,103.0
Gia Lai,2022,10,382.9171252566566,244797.72875390138,11.028968369923364,15510.1,1591.0,103.0
Gia Lai,2022,11,285.707411329282,262263.8065275046,11.091601039244054,15510.1,1591.0,103.0
Gia Lai,2022,12,419.94049649393907,270755.62837635214,10.503536041416792,15510.1,1591.0,103.0
Gia Lai,2023,1,373.358644944364,368464.26376910915,8.159740272311424,15510.1,1613.9,104.1
Gia Lai,2023,2,463.9528666266227,287796.79061508476,9.253120881609213,15510.1,1613.9,104.1
Gia Lai,2023,3,429.56257003821344,283827.2940234523,7.3079215419616785,15510.1,1613.9,104.1
Gia Lai,2023,4,408.59769124639837,284032.77215384395,8.352978593033018,15510.1,1613.9,104.1
Gia Lai,2023,5,338.99962004479494,299752.20305179374,8.612714497552851,15510.1,1613.9,104.1
Gia Lai,2023,6,338.99582754194023,328438.25551037694,6.798871349459113,15510.1,1613.9,104.1
Gia Lai,2023,7,323.6008953996176,316364.68746554904,8.662981460889153,15510.1,1613.9,104.1
Gia Lai,2023,8,450.66058621820133,298059.36618396174,7.211078356026842,15510.1,1613.9,104.1
Gia Lai,2023,9,408.9839411095308,339768.38226638903,6.860669588393063,15510.1,1613.9,104.1
Gia Lai,2023,10,425.8013162345377,278320.56291205593,9.797009137112775,15510.1,1613.9,104.1
Gia Lai,2023,11,317.7047558800869,298178.46201332577,9.852645604009346,15510.1,1613.9,104.1
Gia Lai,2023,12,466.9710607156922,307833.16203505744,9.330268717641513,15510.1,1613.9,104.1
Hà Giang,2011,1,114.99210743873368,75515.68257518206,8.827503448289006,7914.9,749.5,94.7
Hà Giang,2011,2,142.89455623449447,58983.11783056263,10.010362311042302,7914.9,749.5,94.7
Hà Giang,2011,3,132.30256182457913,58169.5810128244,7.905975001483493,7914.9,749.5,94.7
Hà Giang,2011,4,125.84551140640097,58211.69315990773,9.036555683480831,7914.9,749.5,94.7
Hà Giang,2011,5,104.40974451171446,61433.34494727329,9.317547420506278,7914.9,749.5,94.7
Hà Giang,2011,6,104.40857644475889,67312.46822951057,7.355266010792095,7914.9,749.5,94.7
Hà Giang,2011,7,99.66703445853871,64838.025463483165,9.371928047508824,7914.9,749.5,94.7
Hà Giang,2011,8,138.80061771846323,61086.40293923402,7.801206524883331,7914.9,749.5,94.7
Hà Giang,2011,9,125.96447392772184,69634.54485884614,7.422121590636807,7914.9,749.5,94.7
Hà Giang,2011,10,131.14411937961825,57040.9924371473,10.598760383862524,7914.9,749.5,94.7
Hà Giang,2011,11,97.8510606802841,61110.81128416897,10.658949934876379,7914.9,749.5,94.7
Hà Giang,2011,12,143.82414097469234,63089.51406185966,10.093823642638123,7914.9,749.5,94.7
Hà Giang,2012,1,33.07815524191821,22343.260609148278,9.658135691578192,7914.9,763.5,96.5
Hà Giang,2012,2,41.1044585548442,17451.675311499814,10.952296772044436,7914.9,763.5,96.5
Hà Giang,2012,3,38.05760913868423,17210.969480419422,8.64989515844965,7914.9,763.5,96.5
Hà Giang,2012,4,36.20020065305241,17223.429444297213,9.886858893550059,7914.9,763.5,96.5
Hà Giang,2012,5,30.034076378394804,18176.638142442433,10.194290812472735,7914.9,763.5,96.5
Hà Giang,2012,6,30.033740377073066,19916.128261167913,8.04736668708434,7914.9,763.5,96.5
Hà Giang,2012,7,28.6698079698874,19184.000606376085,10.253788435743049,7914.9,763.5,96.5
Hà Giang,2012,8,39.92681309029525,18073.98640921914,8.535268393460912,7914.9,763.5,96.5
Hà Giang,2012,9,36.23442092117228,20603.174468185953,8.120513105622926,7914.9,763.5,96.5
Hà Giang,2012,10,37.724376363959585,16877.047468369066,11.59606071518538,7914.9,763.5,96.5
Hà Giang,2012,11,28.147432444381334,18081.208247032453,11.661913858637808,7914.9,763.5,96.5
Hà Giang,2012,12,41.371859066337265,18666.658451842206,11.043611476170492,7914.9,763.5,96.5
Hà Giang,2013,1,52.18013242219067,27421.907914045638,8.583199847321598,7914.9,779.0,98.4
Hà Giang,2013,2,64.8414663649737,21418.45998707233,9.733322763688733,7914.9,779.0,98.4
Hà Giang,2013,3,60.035121971129506,21123.04146021874,7.6871749553169755,7914.9,779.0,98.4
Hà Giang,2013,4,57.105097003487195,21138.333587363748,8.786466504048704,7914.9,779.0,98.4
Hà Giang,2013,5,47.378158520062264,22308.207653671834,9.05968171698673,7914.9,779.0,98.4
Hà Giang,2013,6,47.37762848465569,24443.085757969286,7.151706988353199,7914.9,779.0,98.4
Hà Giang,2013,7,45.22605222227468,23544.544695309538,9.112557345086993,7914.9,779.0,98.4
Hà Giang,2013,8,62.98375405190358,22182.22307044973,7.585305975301688,7914.9,779.0,98.4
Hà Giang,2013,9,57.15907879627335,25286.298311012197,7.216712321523242,7914.9,779.0,98.4
Hà Giang,2013,10,59.50945389244201,20713.218613629888,10.30543675700286,7914.9,779.0,98.4
Hà Giang,2013,11,44.40201521369096,22191.086439809787,10.363960545534782,7914.9,779.0,98.4
Hà Giang,2013,12,65.26328535691638,22909.610109447287,9.814474279834485,7914.9,779.0,98.4
Hà Giang,2014,1,92.5394322025387,47911.17972736401,8.102736098752363,7914.9,792.5,100.1
Hà Giang,2014,2,114.9938147347991,37422.038216325585,9.188478320560046,7914.9,792.5,100.1
Hà Giang,2014,3,106.46995018080563,36905.88703606341,7.256868197856158,7914.9,792.5,100.1
Hà Giang,2014,4,101.27366503819506,36932.60522993798,8.294624451165522,7914.9,792.5,100.1
Hà Giang,2014,5,84.02331854535309,38976.59308173,8.55254583339829,7914.9,792.5,100.1
Hà Giang,2014,6,84.02237854820676,42706.62269424354,6.751374244223371,7914.9,792.5,100.1
Hà Giang,2014,7,80.20664186033808,41136.70412838557,8.602461630324058,7914.9,792.5,100.1
Hà Giang,2014,8,111.69923431372557,38756.4745535608,7.160701561124459,7914.9,792.5,100.1
Hà Giang,2014,9,101.3693996448704,44179.872050336504,6.812740758933232,7914.9,792.5,100.1
Hà Giang,2014,10,105.53769832036281,36189.85020445983,9.728566957512188,7914.9,792.5,100.1
Hà Giang,2014,11,78.74524432552106,38771.96051039979,9.783814746496308,7914.9,792.5,100.1
Hà Giang,2014,12,115.74189428528378,40027.35516719297,9.265087199653996,7914.9,792.5,100.1
Hà Giang,2015,1,117.96779868512837,63106.8756620536,8.241174805967226,7914.9,806.7,101.9
Hà Giang,2015,2,146.5922889712476,49290.95727086592,9.345467397393735,7914.9,806.7,101.9
Hà Giang,2015,3,135.72620179314603,48611.101576621266,7.380854890683851,7914.9,806.7,101.9
Hà Giang,2015,4,129.10206000813528,48646.29381668615,8.436341652843728,7914.9,806.7,101.9
Hà Giang,2015,5,107.11159222719654,51338.560798041995,8.698669732059367,7914.9,806.7,101.9
Hà Giang,2015,6,107.11039393376116,56251.62109653905,6.866724356938746,7914.9,806.7,101.9
Hà Giang,2015,7,102.2461533963354,54183.78105797361,8.749438361696429,7914.9,806.7,101.9
Hà Giang,2015,8,142.3924101669933,51048.628622146214,7.283045205887389,7914.9,806.7,101.9
Hà Giang,2015,9,129.2241009645003,58192.13194313504,6.929139344764251,7914.9,806.7,101.9
Hà Giang,2015,10,134.537781925215,47667.963721143875,9.89478367939933,7914.9,806.7,101.9
Hà Giang,2015,11,100.38318702531947,51069.0261652313,9.950975400456546,7914.9,806.7,101.9
Hà Giang,2015,12,147.54592890302163,52722.58666956188,9.423385171909391,7914.9,806.7,101.9
Hà Giang,2016,1,309.9671914538342,170013.82911682565,8.90893798194481,7929.2,820.4,103.5
Hà Giang,2016,2,385.1796897769419,132792.8898164858,10.102708826826825,7929.2,820.4,103.5
Hà Giang,2016,3,356.62841932661644,130961.31649562636,7.978908350205666,7929.2,820.4,103.5
Hà Giang,2016,4,339.22310492914926,131056.12656863125,9.119918743291539,7929.2,820.4,103.5
Hà Giang,2016,5,281.44188316534166,138309.2604578175,9.403502655012794,7929.2,820.4,103.5
Hà Giang,2016,6,281.43873458026303,151545.34900231188,7.423119018271727,7929.2,820.4,103.5
Hà Giang,2016,7,268.6576621626438,145974.4599467317,9.458384948316102,7929.2,820.4,103.5
Hà Giang,2016,8,374.14426611123525,137528.16523022007,7.873173374743878,7929.2,820.4,103.5
Hà Giang,2016,9,339.5437745772096,156773.2053335182,7.490591347007995,7929.2,820.4,103.5
Hà Giang,2016,10,353.5057776156038,128420.44473620951,10.696534926149079,7929.2,820.4,103.5
Hà Giang,2016,11,263.7626106296567,137583.1174738241,10.757279731323578,7929.2,820.4,103.5
Hà Giang,2016,12,387.6854336715043,142037.91182179775,10.186940096906003,7929.2,820.4,103.5
Hà Giang,2017,1,278.04214373601724,152605.2049024092,9.861722025717699,7929.5,833.7,105.1
Hà Giang,2017,2,345.50813641548154,119195.51641944825,11.183163061505743,7929.5,833.7,105.1
Hà Giang,2017,3,319.89750193135535,117551.4876755778,8.832228530255083,7929.5,833.7,105.1
Hà Giang,2017,4,304.284846589437,117636.58963871152,10.095266543076832,7929.5,833.7,105.1
Hà Giang,2017,5,252.4547974428064,124147.03640115276,10.409178898739023,7929.5,833.7,105.1
Hà Giang,2017,6,252.45197314601262,136027.81112948983,8.216999205783418,7929.5,833.7,105.1
Hà Giang,2017,7,240.98728632682904,131027.35516522103,10.469930687761241,7929.5,833.7,105.1
Hà Giang,2017,8,335.60930538547154,123445.92168669097,8.71518551811228,7929.5,833.7,105.1
Hà Giang,2017,9,304.57248889106114,140720.3593225894,8.291687496550898,7929.5,833.7,105.1
